duration_s,start_row,end_row,distance_m,distance_eligible_for_drift_ratio,baseline_error_m,baseline_drift_ratio,speed_diagnostic_error_m,speed_diagnostic_drift_ratio,phone_imu_error_m,phone_imu_drift_ratio
15,34647,34797,94.6586111111111,True,38.09231682125416,0.4024178716983399,5.185181998322067,0.054777710526891794,33.44937427032467,0.35336853010722397
15,34797,34947,111.7498611111111,True,105.61318803564934,0.9450856312979202,24.79405295776123,0.22187099573313027,24.380052402740517,0.21816628817551567
15,34947,35097,195.33380555555556,True,16.419453123275158,0.08405843052397423,12.91083058020786,0.0660962424987714,52.06132131157086,0.2665248913955343
15,35097,35247,163.05213888888886,True,42.438937945699834,0.26027832713448584,44.05386636128504,0.27018269531137734,23.92387934433144,0.14672533281292469
15,35247,35397,142.20374999999999,True,127.66076189143938,0.8977313319194423,69.1515910783739,0.4862852848702928,29.860676363443076,0.20998515414286248
15,35397,35547,210.98358333333337,True,32.666285450271396,0.1548285650199706,22.93329692509514,0.10869706809777127,55.37285665466191,0.26245102002641707
15,35547,35697,240.24325,True,8.670110077144273,0.03608888107009988,5.399507147143917,0.022475166928285883,85.15300826462307,0.3544449563707745
15,35697,35847,242.44955555555558,True,19.490470114555258,0.08038979518809287,16.79620835540356,0.06927712577948954,82.32675739182747,0.33956241826544775
15,35847,35997,255.65072222222227,True,9.046009884432756,0.03538425319436253,10.730413657178453,0.041972944820594445,96.76976385681125,0.3785233345544588
15,35997,36147,258.20886111111116,True,37.77648539161003,0.14630204877188255,3.8440398910751763,0.014887327547682525,109.09630880680126,0.4225118701865753
15,36147,36297,144.38188888888888,True,130.62508969007834,0.9047193570836486,48.129957212174936,0.3333517630401277,9.442584383066372,0.06540006129392756
15,36297,36447,61.76177777777778,True,96.04224956218994,1.5550434753959828,6.997439132512473,0.11329724279779702,26.85330095301208,0.4347883419034943
15,36447,36597,72.64938888888888,True,6.302538247374686,0.08675280472095763,18.555851231161665,0.2554164806470881,6.64613343036222,0.09148230332022368
15,36597,36747,72.84772222222222,True,1.689285765737777,0.023189273654769946,12.658565480238638,0.17376748502339773,18.543121767089918,0.2545463495828197
15,36747,36897,12.80425,False,33.67084336403967,,5.671457202578556,,17.297413621852286,
15,36897,37047,108.3588888888889,True,80.92249813086067,0.7468007374442398,17.406701085690592,0.16063934638107452,5.2699674395374085,0.04863438056236649
15,37047,37197,78.6141388888889,True,73.97131753593995,0.9409416497010672,33.36024490984286,0.4243542622401974,26.793066666560595,0.34081740314460723
15,37197,37347,133.50730555555558,True,24.30212647734642,0.18202843938928664,8.331150648022257,0.062402207979214044,14.41561858539587,0.10797625287551914
15,37347,37497,39.24125000000001,False,15.056277188265529,,31.32156039178197,,14.877893313837394,
15,37497,37647,174.79411111111114,True,64.0097230307284,0.3662006839008405,53.95227335438032,0.30866184799603774,32.75760270279184,0.1874067867307547
15,37647,37797,223.34113888888888,True,14.994354252397843,0.06713655319836737,16.314443655262178,0.07304719469250372,74.06348289252549,0.3316159452798873
