window_id,sequence,raw_start_row,raw_end_row,start_time_s,end_time_s,actual_duration_s,included,exclusion_reason,segment_index,local_bounds,calibration_raw_bounds,calibration_local_bounds,phone_span,reference_span,method,speed_profile,heading_profile,gyro_calibration_profile,predicted_east_m,predicted_north_m,truth_east_m,truth_north_m,distance_m,distance_eligible_for_drift_ratio,endpoint_error_m,drift_ratio,yaw_bias_rad_s,privileged_initial_position,privileged_initial_heading,privileged_initial_speed,reference_speed_oracle,reference_heading_oracle,pre_outage_vbox_yaw_calibration
S2:raw-37800-38400,S2,37800,38400,1567944404.4,1567944464.4,60.0,True,,1,"[35849,36449]","[36600,37800]","[34649,35849]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=journey_prefix,learned_initial_offset,reference_oracle,journey_prefix,165.28865727151342,-185.64618654177264,171.34779560044444,-192.63409091920536,334.99641737136574,True,9.248998047208387,0.02760924465933992,,True,True,True,False,True,False
S2:raw-37800-38400,S2,37800,38400,1567944404.4,1567944464.4,60.0,True,,1,"[35849,36449]","[36600,37800]","[34649,35849]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=frozen_s1,reference_oracle,phone_gyro,frozen_s1,180.0713511710785,-194.59309464407363,171.34779560044444,-192.63409091920536,334.99641737136574,True,8.940811897584487,0.0266892761652224,0.0007677776131406715,True,True,False,True,False,True
S2:raw-37800-38400,S2,37800,38400,1567944404.4,1567944464.4,60.0,True,,1,"[35849,36449]","[36600,37800]","[34649,35849]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=journey_prefix,reference_oracle,phone_gyro,journey_prefix,167.2657786783769,-195.40479912873644,171.34779560044444,-192.63409091920536,334.99641737136574,True,4.933526744065412,0.014727103002406948,0.004657359958205917,True,True,False,True,False,True
S2:raw-37800-38400,S2,37800,38400,1567944404.4,1567944464.4,60.0,True,,1,"[35849,36449]","[36600,37800]","[34649,35849]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=frozen_s1,reference_oracle,reference_oracle,frozen_s1,170.09939827058082,-190.54823209997843,171.34779560044444,-192.63409091920536,334.99641737136574,True,2.4309057791196627,0.007256512765701737,,True,True,False,True,True,False
S2:raw-37800-38400,S2,37800,38400,1567944404.4,1567944464.4,60.0,True,,1,"[35849,36449]","[36600,37800]","[34649,35849]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=journey_prefix,reference_oracle,reference_oracle,journey_prefix,170.09939827058082,-190.54823209997843,171.34779560044444,-192.63409091920536,334.99641737136574,True,2.4309057791196627,0.007256512765701737,,True,True,False,True,True,False
S2:raw-37800-38400,S2,37800,38400,1567944404.4,1567944464.4,60.0,True,,1,"[35849,36449]","[36600,37800]","[34649,35849]","[1864,93876]","[0,93876]",constant_reference_initialized,,,,2.7046437901801768,-1.548713362553226,171.34779560044444,-192.63409091920536,334.99641737136574,True,254.8610095100232,0.7607872690396353,,True,True,True,False,False,False
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=frozen_s1,learned_raw,phone_gyro,frozen_s1,366.8401903455101,-2.4251961274657248,288.3145337922456,69.69698002110135,390.48091659115414,True,106.62029370399517,0.2730486668459396,0.0025017230308282817,True,True,False,False,False,True
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=journey_prefix,learned_raw,phone_gyro,journey_prefix,359.9598352061541,-19.37363609520642,288.3145337922456,69.69698002110135,390.48091659115414,True,114.3093341334314,0.29273987351632064,0.005966459769060802,True,True,False,False,False,True
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=frozen_s1,learned_raw,reference_oracle,frozen_s1,338.6213518363292,10.309501888509132,288.3145337922456,69.69698002110135,390.48091659115414,True,77.83089682555159,0.19932061598555148,,True,True,False,False,True,False
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=journey_prefix,learned_raw,reference_oracle,journey_prefix,338.6213518363292,10.309501888509132,288.3145337922456,69.69698002110135,390.48091659115414,True,77.83089682555159,0.19932061598555148,,True,True,False,False,True,False
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=frozen_s1,learned_initial_offset,phone_gyro,frozen_s1,390.77375590832963,-0.7537309441496518,288.3145337922456,69.69698002110135,390.48091659115414,True,124.34305317203042,0.31843567224111374,0.0025017230308282817,True,True,True,False,False,True
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=journey_prefix,learned_initial_offset,phone_gyro,journey_prefix,383.6225095127425,-18.83474501451974,288.3145337922456,69.69698002110135,390.48091659115414,True,130.08257598049653,0.3331342722612411,0.005966459769060802,True,True,True,False,False,True
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=frozen_s1,learned_initial_offset,reference_oracle,frozen_s1,360.9049475581475,12.988483156942465,288.3145337922456,69.69698002110135,390.48091659115414,True,92.11526359565586,0.23590208812202582,,True,True,True,False,True,False
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=journey_prefix,learned_initial_offset,reference_oracle,journey_prefix,360.9049475581475,12.988483156942465,288.3145337922456,69.69698002110135,390.48091659115414,True,92.11526359565586,0.23590208812202582,,True,True,True,False,True,False
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=frozen_s1,reference_oracle,phone_gyro,frozen_s1,309.9508281111488,57.17899986098358,288.3145337922456,69.69698002110135,390.48091659115414,True,24.996580949067912,0.06401485933623774,0.0025017230308282817,True,True,False,True,False,True
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=journey_prefix,reference_oracle,phone_gyro,journey_prefix,307.9271518294179,44.00751600783835,288.3145337922456,69.69698002110135,390.48091659115414,True,32.32032406336222,0.0827705598150975,0.005966459769060802,True,True,False,True,False,True
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=frozen_s1,reference_oracle,reference_oracle,frozen_s1,287.37547650258466,73.97058659842818,288.3145337922456,69.69698002110135,390.48091659115414,True,4.3755618806087595,0.011205571628971848,,True,True,False,True,True,False
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=journey_prefix,reference_oracle,reference_oracle,journey_prefix,287.37547650258466,73.97058659842818,288.3145337922456,69.69698002110135,390.48091659115414,True,4.3755618806087595,0.011205571628971848,,True,True,False,True,True,False
S2:raw-38400-39000,S2,38400,39000,1567944464.4,1567944524.4,60.0,True,,1,"[36449,37049]","[37200,38400]","[35249,36449]","[1864,93876]","[0,93876]",constant_reference_initialized,,,,458.8102161879267,188.78948584609347,288.3145337922456,69.69698002110135,390.48091659115414,True,207.970677402476,0.5326013860498793,,True,True,True,False,False,False
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=frozen_s1,learned_raw,phone_gyro,frozen_s1,165.784344243693,66.17003915355323,144.55732704417005,-57.06523635412907,544.6306943690115,True,125.05006752754356,0.2296052514491895,0.004318800309027973,True,True,False,False,False,True
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=journey_prefix,learned_raw,phone_gyro,journey_prefix,135.91480790999478,34.76584930940834,144.55732704417005,-57.06523635412907,544.6306943690115,True,92.2368767420522,0.16935673603360596,0.007739952707500469,True,True,False,False,False,True
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=frozen_s1,learned_raw,reference_oracle,frozen_s1,105.23517051440612,14.185446174330394,144.55732704417005,-57.06523635412907,544.6306943690115,True,81.38115110345008,0.14942446678980367,,True,True,False,False,True,False
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=journey_prefix,learned_raw,reference_oracle,journey_prefix,105.23517051440612,14.185446174330394,144.55732704417005,-57.06523635412907,544.6306943690115,True,81.38115110345008,0.14942446678980367,,True,True,False,False,True,False
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=frozen_s1,learned_initial_offset,phone_gyro,frozen_s1,194.27061824052788,80.913916567596,144.55732704417005,-57.06523635412907,544.6306943690115,True,146.66171266752158,0.26928653523180196,0.004318800309027973,True,True,True,False,False,True
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=journey_prefix,learned_initial_offset,phone_gyro,journey_prefix,159.1620051926803,43.89682718039083,144.55732704417005,-57.06523635412907,544.6306943690115,True,102.01291534394068,0.18730658480813128,0.007739952707500469,True,True,True,False,False,True
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=frozen_s1,learned_initial_offset,reference_oracle,frozen_s1,123.563041747422,19.88349789588898,144.55732704417005,-57.06523635412907,544.6306943690115,True,79.76131717694456,0.14645027906360106,,True,True,True,False,True,False
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=journey_prefix,learned_initial_offset,reference_oracle,journey_prefix,123.563041747422,19.88349789588898,144.55732704417005,-57.06523635412907,544.6306943690115,True,79.76131717694456,0.14645027906360106,,True,True,True,False,True,False
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=frozen_s1,reference_oracle,phone_gyro,frozen_s1,219.09173484099225,12.995898722357396,144.55732704417005,-57.06523635412907,544.6306943690115,True,102.29340444930294,0.18782159269928075,0.004318800309027973,True,True,False,True,False,True
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=journey_prefix,reference_oracle,phone_gyro,journey_prefix,183.02148212753585,-24.765944496129947,144.55732704417005,-57.06523635412907,544.6306943690115,True,50.22684024309536,0.09222183171531725,0.007739952707500469,True,True,False,True,False,True
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=frozen_s1,reference_oracle,reference_oracle,frozen_s1,143.4178847928657,-52.695902280807076,144.55732704417005,-57.06523635412907,544.6306943690115,True,4.515463308271934,0.008290871878793718,,True,True,False,True,True,False
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=journey_prefix,reference_oracle,reference_oracle,journey_prefix,143.4178847928657,-52.695902280807076,144.55732704417005,-57.06523635412907,544.6306943690115,True,4.515463308271934,0.008290871878793718,,True,True,False,True,True,False
S2:raw-39000-39600,S2,39000,39600,1567944524.4,1567944584.4,60.0,True,,1,"[37049,37649]","[37800,39000]","[35849,37049]","[1864,93876]","[0,93876]",constant_reference_initialized,,,,148.6723244652449,525.9924903818503,144.55732704417005,-57.06523635412907,544.6306943690115,True,583.0722475905567,1.0705827887025026,,True,True,True,False,False,False
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=frozen_s1,learned_raw,phone_gyro,frozen_s1,146.8779789229837,66.99246368014556,166.5063897413729,76.72449938538017,205.30188810408114,True,21.908606304907224,0.10671410042658885,-2.1819748133759345e-05,True,True,False,False,False,True
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=journey_prefix,learned_raw,phone_gyro,journey_prefix,130.72104805769698,86.7162360860419,166.5063897413729,76.72449938538017,205.30188810408114,True,37.15407759200577,0.18097289769283517,0.0052961090267319814,True,True,False,False,False,True
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=frozen_s1,learned_raw,reference_oracle,frozen_s1,142.50492959639303,73.51954552913114,166.5063897413729,76.72449938538017,205.30188810408114,True,24.214496036707917,0.11794580293597681,,True,True,False,False,True,False
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=journey_prefix,learned_raw,reference_oracle,journey_prefix,142.50492959639303,73.51954552913114,166.5063897413729,76.72449938538017,205.30188810408114,True,24.214496036707917,0.11794580293597681,,True,True,False,False,True,False
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=frozen_s1,learned_initial_offset,phone_gyro,frozen_s1,128.32812808475896,55.043365813937136,166.5063897413729,76.72449938538017,205.30188810408114,True,43.905024952317625,0.21385592386787625,-2.1819748133759345e-05,True,True,True,False,False,True
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=journey_prefix,learned_initial_offset,phone_gyro,journey_prefix,115.17457275463704,71.81547783053107,166.5063897413729,76.72449938538017,205.30188810408114,True,51.56601524052172,0.251171656124173,0.0052961090267319814,True,True,True,False,False,True
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=frozen_s1,learned_initial_offset,reference_oracle,frozen_s1,124.82881689440417,60.55302298768835,166.5063897413729,76.72449938538017,205.30188810408114,True,44.704996670344244,0.21775248675589537,,True,True,True,False,True,False
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=journey_prefix,learned_initial_offset,reference_oracle,journey_prefix,124.82881689440417,60.55302298768835,166.5063897413729,76.72449938538017,205.30188810408114,True,44.704996670344244,0.21775248675589537,,True,True,True,False,True,False
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=frozen_s1,reference_oracle,phone_gyro,frozen_s1,171.5511758504043,70.04667341126186,166.5063897413729,76.72449938538017,205.30188810408114,True,8.36918315168721,0.04076525174208001,-2.1819748133759345e-05,True,True,False,True,False,True
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=journey_prefix,reference_oracle,phone_gyro,journey_prefix,156.36007818461056,91.6555800473436,166.5063897413729,76.72449938538017,205.30188810408114,True,18.052279854382597,0.08793041321291063,0.0052961090267319814,True,True,False,True,False,True
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=frozen_s1,reference_oracle,reference_oracle,frozen_s1,167.43356496915058,77.25426337745488,166.5063897413729,76.72449938538017,205.30188810408114,True,1.0678500785707223,0.0052013651137458525,,True,True,False,True,True,False
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=journey_prefix,reference_oracle,reference_oracle,journey_prefix,167.43356496915058,77.25426337745488,166.5063897413729,76.72449938538017,205.30188810408114,True,1.0678500785707223,0.0052013651137458525,,True,True,False,True,True,False
S2:raw-39600-40200,S2,39600,40200,1567944584.4,1567944644.4,60.0,True,,1,"[37649,38249]","[38400,39600]","[36449,37649]","[1864,93876]","[0,93876]",constant_reference_initialized,,,,196.89417131599532,-459.0565709166871,166.5063897413729,76.72449938538017,205.30188810408114,True,536.6421270856918,2.613917154106407,,True,True,True,False,False,False
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=frozen_s1,learned_raw,phone_gyro,frozen_s1,36.72358833285065,58.14143254244925,20.66751408745222,46.45724035103593,52.91772274355094,True,19.857438589597376,0.3752511929855748,-0.0021497207432847358,True,True,False,False,False,True
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=journey_prefix,learned_raw,phone_gyro,journey_prefix,38.44239407088572,56.63999204407926,20.66751408745222,46.45724035103593,52.91772274355094,True,20.484989393886483,0.38711018410902764,0.0018244747588631938,True,True,False,False,False,True
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=frozen_s1,learned_raw,reference_oracle,frozen_s1,29.177113050448654,61.49592592875809,20.66751408745222,46.45724035103593,52.91772274355094,True,17.27933269592951,0.3265320539144957,,True,True,False,False,True,False
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=journey_prefix,learned_raw,reference_oracle,journey_prefix,29.177113050448654,61.49592592875809,20.66751408745222,46.45724035103593,52.91772274355094,True,17.27933269592951,0.3265320539144957,,True,True,False,False,True,False
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=frozen_s1,learned_initial_offset,phone_gyro,frozen_s1,32.069762447017055,52.917221856168894,20.66751408745222,46.45724035103593,52.91772274355094,True,13.105061186421793,0.24764975715095186,-0.0021497207432847358,True,True,True,False,False,True
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=journey_prefix,learned_initial_offset,phone_gyro,journey_prefix,33.685027037054454,51.51771289301685,20.66751408745222,46.45724035103593,52.91772274355094,True,13.966532344902392,0.263929202180275,0.0018244747588631938,True,True,True,False,False,True
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=frozen_s1,learned_initial_offset,reference_oracle,frozen_s1,24.87917529025966,56.010574663618016,20.66751408745222,46.45724035103593,52.91772274355094,True,10.440511796611874,0.19729707280127157,,True,True,True,False,True,False
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=journey_prefix,learned_initial_offset,reference_oracle,journey_prefix,24.87917529025966,56.010574663618016,20.66751408745222,46.45724035103593,52.91772274355094,True,10.440511796611874,0.19729707280127157,,True,True,True,False,True,False
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=frozen_s1,reference_oracle,phone_gyro,frozen_s1,26.934459990153805,42.99809142460208,20.66751408745222,46.45724035103593,52.91772274355094,True,7.158234575831994,0.13527102461536603,-0.0021497207432847358,True,True,False,True,False,True
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=phone_gyro|gyro=journey_prefix,reference_oracle,phone_gyro,journey_prefix,28.319450677757956,41.77063753019848,20.66751408745222,46.45724035103593,52.91772274355094,True,8.97309197447242,0.1695668579307103,0.0018244747588631938,True,True,False,True,False,True
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=frozen_s1,reference_oracle,reference_oracle,frozen_s1,21.03508949957748,45.6537523205863,20.66751408745222,46.45724035103593,52.91772274355094,True,0.8835749536258253,0.016697146207666432,,True,True,False,True,True,False
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",speed=reference_oracle|heading=reference_oracle|gyro=journey_prefix,reference_oracle,reference_oracle,journey_prefix,21.03508949957748,45.6537523205863,20.66751408745222,46.45724035103593,52.91772274355094,True,0.8835749536258253,0.016697146207666432,,True,True,False,True,True,False
S2:raw-40200-40800,S2,40200,40800,1567944644.4,1567944704.4,60.0,True,,1,"[38249,38849]","[39000,40200]","[37049,38249]","[1864,93876]","[0,93876]",constant_reference_initialized,,,,0.15268049067459566,0.1764457769735766,20.66751408745222,46.45724035103593,52.91772274355094,True,50.623812024679005,0.9566513712241804,,True,True,True,False,False,False
S2:raw-40800-41400,S2,40800,41400,1567944704.4,1567944764.4,60.0,True,,1,"[38849,39449]","[39600,40800]","[37649,38849]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=frozen_s1,learned_raw,phone_gyro,frozen_s1,49.830212711076,196.79593878326463,120.20790345884416,95.40524706126087,382.5497498021523,True,123.4224117527076,0.3226310089512264,0.0005193553469377926,True,True,False,False,False,True
S2:raw-40800-41400,S2,40800,41400,1567944704.4,1567944764.4,60.0,True,,1,"[38849,39449]","[39600,40800]","[37649,38849]","[1864,93876]","[0,93876]",speed=learned_raw|heading=phone_gyro|gyro=journey_prefix,learned_raw,phone_gyro,journey_prefix,46.94553377512197,176.68443655024504,120.20790345884416,95.40524706126087,382.5497498021523,True,109.42431839248792,0.2860394457167471,0.0033133939322349633,True,True,False,False,False,True
S2:raw-40800-41400,S2,40800,41400,1567944704.4,1567944764.4,60.0,True,,1,"[38849,39449]","[39600,40800]","[37649,38849]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=frozen_s1,learned_raw,reference_oracle,frozen_s1,37.148992562577874,170.75613267165963,120.20790345884416,95.40524706126087,382.5497498021523,True,112.14516771375082,0.293151852201577,,True,True,False,False,True,False
S2:raw-40800-41400,S2,40800,41400,1567944704.4,1567944764.4,60.0,True,,1,"[38849,39449]","[39600,40800]","[37649,38849]","[1864,93876]","[0,93876]",speed=learned_raw|heading=reference_oracle|gyro=journey_prefix,learned_raw,reference_oracle,journey_prefix,37.148992562577874,170.75613267165963,120.20790345884416,95.40524706126087,382.5497498021523,True,112.14516771375082,0.293151852201577,,True,True,False,False,True,False
S2:raw-40800-41400,S2,40800,41400,1567944704.4,1567944764.4,60.0,True,,1,"[38849,39449]","[39600,40800]","[37649,38849]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=frozen_s1,learned_initial_offset,phone_gyro,frozen_s1,33.95267974445366,157.728689858903,120.20790345884416,95.40524706126087,382.5497498021523,True,106.41510766883866,0.27817325125392084,0.0005193553469377926,True,True,True,False,False,True
S2:raw-40800-41400,S2,40800,41400,1567944704.4,1567944764.4,60.0,True,,1,"[38849,39449]","[39600,40800]","[37649,38849]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=phone_gyro|gyro=journey_prefix,learned_initial_offset,phone_gyro,journey_prefix,31.50873173644581,141.77859713187755,120.20790345884416,95.40524706126087,382.5497498021523,True,100.09011270356066,0.261639467168193,0.0033133939322349633,True,True,True,False,False,True
S2:raw-40800-41400,S2,40800,41400,1567944704.4,1567944764.4,60.0,True,,1,"[38849,39449]","[39600,40800]","[37649,38849]","[1864,93876]","[0,93876]",speed=learned_initial_offset|heading=reference_oracle|gyro=frozen_s1,learned_initial_offset,reference_oracle,frozen_s1,23.685554495110054,136.7005808607649,120.20790345884416,95.40524706126087,382.5497498021523,True,104.98508676516546,0.27443512071165077,,True,True,True,False,True,False
